name,longitude,latitude
Tijuca,-43.23631845458079,-22.942362269585569
Tijuca,-43.23636589822879,-22.94231276840603
Tijuca,-43.236399038157842,-22.942261029899136
Tijuca,-43.236421945144016,-22.942208818150704
Tijuca,-43.236443487030236,-22.942156680228162
Tijuca,-43.236455206478517,-22.942102537440558
Tijuca,-43.236467443084159,-22.942046142923516
Tijuca,-43.236483854917644,-22.941991058214629
Tijuca,-43.236495593051337,-22.941935470751858
Tijuca,-43.236509268655162,-22.941880807582066
Tijuca,-43.236521626971452,-22.941815112867765
Tijuca,-43.236534956493387,-22.941757105290687
Tijuca,-43.236543069366775,-22.94170274092696
Tijuca,-43.236548319446008,-22.941643830945743
Tijuca,-43.236554482027231,-22.941589626379542
Tijuca,-43.236560752478539,-22.941534609256511
Tijuca,-43.236572947796262,-22.941473879631651
Tijuca,-43.236584196749249,-22.941418376878197
Tijuca,-43.236592690595693,-22.941357337940609
Tijuca,-43.23660494346808,-22.941299676714038
Tijuca,-43.236614323018159,-22.941245506739964
Tijuca,-43.236633551638349,-22.941183862355832
Tijuca,-43.236653162645773,-22.941130077727973
Tijuca,-43.236679778835594,-22.94107745518702
Tijuca,-43.236709155904563,-22.94102269600722
Tijuca,-43.236746992320413,-22.940969564714255
Tijuca,-43.236768715397169,-22.94091092794396
Tijuca,-43.236790429110442,-22.940853012348192
Tijuca,-43.236791984004917,-22.940845896555835
Tijuca,-43.236801513963712,-22.940802746292977
Tijuca,-43.236814514923623,-22.940747442146023
Tijuca,-43.236818962726929,-22.940727806560236
Tijuca,-43.236830369900105,-22.940675105129561
Tijuca,-43.236839432730918,-22.940622828447346
Tijuca,-43.236855136054807,-22.940539652001878
Tijuca,-43.236875194838355,-22.940481537676014
Tijuca,-43.236912262460088,-22.940450162269034
Tijuca,-43.236943092789318,-22.940441202154599
Tijuca,-43.236989514495626,-22.940440364419732
Tijuca,-43.237051280146154,-22.940444302276592
Tijuca,-43.237112077061369,-22.9404477785442
Tijuca,-43.237185360803345,-22.940450758932112
Tijuca,-43.237251179790306,-22.940457900826779
Tijuca,-43.237313419616008,-22.940470422957837
Tijuca,-43.237368811604824,-22.940484764670899
Tijuca,-43.237425052708751,-22.940501192954574
Tijuca,-43.237483258531725,-22.94052405599091
Tijuca,-43.237534001200771,-22.940558571982461
Tijuca,-43.237571825839723,-22.940604235321533
Tijuca,-43.237610106693786,-22.940652161197736
Tijuca,-43.23764284387196,-22.940699211733691
Tijuca,-43.237691305692252,-22.940736775889626
Tijuca,-43.237748002132101,-22.940755737081926
Tijuca,-43.237810725397843,-22.940768625037688
Tijuca,-43.237867491146687,-22.940789754275841
Tijuca,-43.237929279834063,-22.940806966441162
Tijuca,-43.237992052853194,-22.94083105326445
Tijuca,-43.238048312441073,-22.940861206730851
Tijuca,-43.238104148064863,-22.940878897151389
Tijuca,-43.238161721909883,-22.940897865632891
Tijuca,-43.238186072913699,-22.940899762389133
Tijuca,-43.238214557468119,-22.94091380503059
Tijuca,-43.238229065167346,-22.940915411002713
Tijuca,-43.238278365315296,-22.940918215900478
Tijuca,-43.238336668507714,-22.940933582534495
Tijuca,-43.238392690719571,-22.940951904895421
Tijuca,-43.238449350792671,-22.940966170164888
Tijuca,-43.238504173419315,-22.940986825652026
Tijuca,-43.238566047944339,-22.941004941290483
Tijuca,-43.238628305892242,-22.941023422959777
Tijuca,-43.238689550416574,-22.941030334326182
Tijuca,-43.238750323569846,-22.941020531859696
Tijuca,-43.238808696729478,-22.941000409412748
Tijuca,-43.238862345431599,-22.940975992337979
Tijuca,-43.238915129904576,-22.94095075073972
Tijuca,-43.238975779425076,-22.940935259768736
Tijuca,-43.239010444064327,-22.940931580361895
Tijuca,-43.239039381940138,-22.940933166100091
Tijuca,-43.239057038091573,-22.940947630530044
Tijuca,-43.239061420862242,-22.940970615758182
Tijuca,-43.239047686629533,-22.941007037254046
Tijuca,-43.23902287262721,-22.941056160518468
Tijuca,-43.239012588732578,-22.941112393182785
Tijuca,-43.239016589046891,-22.941157412614043
Tijuca,-43.239020797747045,-22.941193850622057
Tijuca,-43.239029408322992,-22.941236750436605
Tijuca,-43.239036654460868,-22.941294626013242
Tijuca,-43.239037341271043,-22.941309354061225
Tijuca,-43.239039351211268,-22.941350013296315
Tijuca,-43.23906251001096,-22.941383773028079
Tijuca,-43.239071123703795,-22.941396242572214
Tijuca,-43.239080240553555,-22.941407539835183
Tijuca,-43.239096363008365,-22.941427495119118
Tijuca,-43.239125048602546,-22.941493827111994
Tijuca,-43.239135948936472,-22.941547951879471
Tijuca,-43.23914283394015,-22.941603743974746
Tijuca,-43.239143564028041,-22.941660464147976
Tijuca,-43.239151248623443,-22.941714552068614
Tijuca,-43.239168288777769,-22.941769014301858
Tijuca,-43.239191620596017,-22.941812077490322
Tijuca,-43.239209514426378,-22.941838374057937
Tijuca,-43.239220910889784,-22.941869204789302
Tijuca,-43.239242645676981,-22.94191532032595
Tijuca,-43.239253608882606,-22.94195716315896
Tijuca,-43.239251886267503,-22.942007444317856
Tijuca,-43.239231459958368,-22.942064021012794
Tijuca,-43.239215973486218,-22.942100240436183
Tijuca,-43.239201522139112,-22.942147128771161
Tijuca,-43.239193063205832,-22.942182885222145
Tijuca,-43.23919156364186,-22.942238496410088
Tijuca,-43.239202563885989,-22.942292621125738
Tijuca,-43.239220963531373,-22.942347640561099
Tijuca,-43.239234764617137,-22.942403873516994
Tijuca,-43.239250388378167,-22.942462383022757
Tijuca,-43.239263305129754,-22.942519058120254
Tijuca,-43.239278421921092,-22.942571512001283
Tijuca,-43.239304182828207,-22.942615234414959
Tijuca,-43.239327749948202,-22.942670221027559
Tijuca,-43.239331568176496,-22.942729323107471
Tijuca,-43.239323684001818,-22.942788565798224
Tijuca,-43.239314910498052,-22.942841206503715
Tijuca,-43.239301784691122,-22.942898404023765
Tijuca,-43.239297405023144,-22.942958227722258
Tijuca,-43.239313558450228,-22.943005997827392
Tijuca,-43.239354872412818,-22.943075990817839
Tijuca,-43.239377929538378,-22.943155354381922
Tijuca,-43.239379494118964,-22.943222919244317
Tijuca,-43.239381125471851,-22.943292654477048
Tijuca,-43.239377303688357,-22.943346884017796
Tijuca,-43.239373928847108,-22.94340418975198
Tijuca,-43.239373813189474,-22.943458371416561
Tijuca,-43.239380193936391,-22.943515334612339
Tijuca,-43.239388800802622,-22.943573585914329
Tijuca,-43.239399994781905,-22.943627893088419
Tijuca,-43.239421354512331,-22.943679965437699
Tijuca,-43.239448667950491,-22.943732103855023
Tijuca,-43.239475446060212,-22.943779991852349
Tijuca,-43.239506021934119,-22.943828372791835
Tijuca,-43.239534777488693,-22.943874295727259
Tijuca,-43.239571061557491,-22.943925901393257
Tijuca,-43.239602836829498,-22.943964543273022
Tijuca,-43.239652371189472,-22.944024875064894
Tijuca,-43.239712195341191,-22.944096157607127
Tijuca,-43.23975537024603,-22.944150457815663
Tijuca,-43.23978838187243,-22.944191461019585
Tijuca,-43.239823854801777,-22.944245676911322
Tijuca,-43.239852925142493,-22.944297382804354
Tijuca,-43.239888428499981,-22.944349250226416
Tijuca,-43.239916366163584,-22.944383064035108
Tijuca,-43.239941784479818,-22.944415584174827
Tijuca,-43.239972307259357,-22.944453040008138
Tijuca,-43.239987134022833,-22.944490318234255
Tijuca,-43.239987223231857,-22.944513527444759
Tijuca,-43.239996492270777,-22.944535755417029
Tijuca,-43.240008470140111,-22.944551962288632
Tijuca,-43.240036885979855,-22.944578917631699
Tijuca,-43.240065152765901,-22.94462492522225
Tijuca,-43.240094321358939,-22.944669047131818
Tijuca,-43.240125512498793,-22.944722673346476
Tijuca,-43.240149344260878,-22.944779828957405
Tijuca,-43.240159706118419,-22.944838191015066
Tijuca,-43.24016816097749,-22.944900504756106
Tijuca,-43.240171818201496,-22.944926823626311
Tijuca,-43.240178165384187,-22.944941342824929
Tijuca,-43.240212075935375,-22.944965650814215
Tijuca,-43.24023356619238,-22.94497022384024
Tijuca,-43.240253931882343,-22.944978757227776
Tijuca,-43.240276995710602,-22.944997344533665
Tijuca,-43.240292813035879,-22.945025786441885
Tijuca,-43.240303792854384,-22.945081536070944
Tijuca,-43.240306246636791,-22.945125540777866
Tijuca,-43.240304922137781,-22.945160113017639
Tijuca,-43.24030706580384,-22.945197793806322
Tijuca,-43.240306016949958,-22.945211147879078
Tijuca,-43.240303561770006,-22.945265304756813
Tijuca,-43.24030920814365,-22.945311240557814
Tijuca,-43.240321686651015,-22.945341630113983
Tijuca,-43.240350594042731,-22.945368231376616
Tijuca,-43.240406272221115,-22.94538320759165
Tijuca,-43.240464773309078,-22.945375909635878
Tijuca,-43.240523724022879,-22.945356425334655
Tijuca,-43.240572134893718,-22.945345221751616
Tijuca,-43.240628325596695,-22.945342955186426
Tijuca,-43.240703823258386,-22.945348580226099
Tijuca,-43.240763819298977,-22.945353849534769
Tijuca,-43.240824697011043,-22.945336103004898
Tijuca,-43.240880604308146,-22.945318300178545
Tijuca,-43.240944779465451,-22.945309529922181
Tijuca,-43.241006991834027,-22.945309316990521
Tijuca,-43.241070130967564,-22.945312816668647
Tijuca,-43.241131077342352,-22.945304913296827
Tijuca,-43.241164765248179,-22.945293457285874
Tijuca,-43.241209312827451,-22.94526442131745
Tijuca,-43.241269714972816,-22.945238270544209
Tijuca,-43.241433245544314,-22.945161969776684
Tijuca,-43.241491930880727,-22.945140405002356
Tijuca,-43.241548669711349,-22.945126043026647
Tijuca,-43.24161289092843,-22.945106165925068
Tijuca,-43.241675716101255,-22.945081124928027
Tijuca,-43.241730734837979,-22.945056539501724
Tijuca,-43.241796779550086,-22.945031535293651
Tijuca,-43.241853618065761,-22.945001821595636
Tijuca,-43.241909070407736,-22.944973810186937
Tijuca,-43.241966775146004,-22.944952686319404
Tijuca,-43.242030943240344,-22.944929375417544
Tijuca,-43.242087332317077,-22.944912030601103
Tijuca,-43.242152420163613,-22.944892974318925
Tijuca,-43.242215165745691,-22.944873983372457
Tijuca,-43.242272886089033,-22.94485918120029
Tijuca,-43.242337473711963,-22.944848700728166
Tijuca,-43.242396989889293,-22.94483816057425
Tijuca,-43.242458929999657,-22.944821326768334
Tijuca,-43.242519368972125,-22.944807367223337
Tijuca,-43.242577571899396,-22.944785345882508
Tijuca,-43.242638472578641,-22.944765882366259
Tijuca,-43.242707296176327,-22.944752015628563
Tijuca,-43.242770562862951,-22.944738086151858
Tijuca,-43.242828239849523,-22.944711362450597
Tijuca,-43.242880955313197,-22.944676549082718
Tijuca,-43.242919944158217,-22.944632278633978
Tijuca,-43.242962950385241,-22.94459401366711
Tijuca,-43.243017526342172,-22.944565990986707
Tijuca,-43.243072885025292,-22.944545202512895
Tijuca,-43.243134780037025,-22.944539386012217
Tijuca,-43.243195144811935,-22.944538699783557
Tijuca,-43.243261067743113,-22.944538075080711
Tijuca,-43.243321118840576,-22.944531426642961
Tijuca,-43.243371176734222,-22.944528728221282
Tijuca,-43.243447171063664,-22.944518192111822
Tijuca,-43.243513505529634,-22.944500865571619
Tijuca,-43.24357265593661,-22.944480839028195
Tijuca,-43.243629394858786,-22.9444588923919
Tijuca,-43.243684409625359,-22.944434666852839
Tijuca,-43.243752253557432,-22.944405979350396
Tijuca,-43.243802103115947,-22.944396597354274
Tijuca,-43.243861229288889,-22.944393818840275
Tijuca,-43.243921163708777,-22.944396108645922
Tijuca,-43.243981044166105,-22.944410317521594
Tijuca,-43.244033011244689,-22.944448459642111
Tijuca,-43.24407108278465,-22.944490330629488
Tijuca,-43.244103130020164,-22.944538186091794
Tijuca,-43.244131503180853,-22.944591148127568
Tijuca,-43.244165384431632,-22.944648053806542
Tijuca,-43.244191578593323,-22.944688529906401
Tijuca,-43.244220525437079,-22.944742401039743
Tijuca,-43.244242343210388,-22.944789601142613
Tijuca,-43.244254013525108,-22.944837231056329
Tijuca,-43.244261204983978,-22.944899620852642
Tijuca,-43.244258116504085,-22.944964968115144
Tijuca,-43.244246014661016,-22.945026421941719
Tijuca,-43.244227306502388,-22.945078410923465
Tijuca,-43.24422089717963,-22.945136767505574
Tijuca,-43.244235106225794,-22.945191740083409
Tijuca,-43.244255609686739,-22.945242626846625
Tijuca,-43.244287130321482,-22.945301132737896
Tijuca,-43.244330362680628,-22.945343512750693
Tijuca,-43.244379101344194,-22.945382432804365
Tijuca,-43.244409026905707,-22.945413376966513
Tijuca,-43.244426644737949,-22.945445991598888
Tijuca,-43.244437142997207,-22.945501376211418
Tijuca,-43.244445549823666,-22.945552670049466
Tijuca,-43.244461685934759,-22.945609198978694
Tijuca,-43.244480194929665,-22.945663677004767
Tijuca,-43.244498018833418,-22.945718147447696
Tijuca,-43.244518999797656,-22.945769764219321
Tijuca,-43.244550179431542,-22.945816796249616
Tijuca,-43.2446019003863,-22.94583624219624
Tijuca,-43.244663837955954,-22.945842166122393
Tijuca,-43.244727010668477,-22.945835549408159
Tijuca,-43.244790401831906,-22.945819544513824
Tijuca,-43.244843609918675,-22.945799272604887
Tijuca,-43.244898949659103,-22.945772523451655
Tijuca,-43.244953979840275,-22.945747033101402
Tijuca,-43.245006971406582,-22.945720707576456
Tijuca,-43.245070374694748,-22.945696305049317
Tijuca,-43.24513483896736,-22.945680311882921
Tijuca,-43.245198670128843,-22.945667923889665
Tijuca,-43.245256401062058,-22.945652306992429
Tijuca,-43.245314992946568,-22.945637965312649
Tijuca,-43.245372754813282,-22.945627497115577
Tijuca,-43.2454424054283,-22.945625106082332
Tijuca,-43.245500945145949,-22.945629907858113
Tijuca,-43.245505807857072,-22.945630864400986
Tijuca,-43.24551883965681,-22.945633537650771
Tijuca,-43.245531288525356,-22.94563602297535
Tijuca,-43.245565914169035,-22.945642907887322
Tijuca,-43.245626238201901,-22.945652876597318
Tijuca,-43.245653283451432,-22.945657689501054
Tijuca,-43.245688532608639,-22.945661422192899
Tijuca,-43.245745948109686,-22.945670364614951
Tijuca,-43.245798085959059,-22.945695143511237
Tijuca,-43.245847308928774,-22.945726842930334
Tijuca,-43.245883506194716,-22.945770499477703
Tijuca,-43.245916523174863,-22.945818816140164
Tijuca,-43.24594535729603,-22.945873950312617
Tijuca,-43.245968211285764,-22.945931546323425
Tijuca,-43.245991521057732,-22.945984091440756
Tijuca,-43.246010654157438,-22.946035324658222
Tijuca,-43.2460348412475,-22.946087879470639
Tijuca,-43.24605587478473,-22.946143019850226
Tijuca,-43.246077781036099,-22.946198525895511
Tijuca,-43.246098218872454,-22.946254471129805
Tijuca,-43.246122538374031,-22.946304408113484
Tijuca,-43.246151844238234,-22.946360720714519
Tijuca,-43.246183923976723,-22.946406047043695
Tijuca,-43.24622330150639,-22.946452718609571
Tijuca,-43.24626780697001,-22.946502336621698
Tijuca,-43.246310968182705,-22.94655031455876
Tijuca,-43.246343983338733,-22.946598991767559
Tijuca,-43.246370072599234,-22.946647684878862
Tijuca,-43.246401199630171,-22.94669896048654
Tijuca,-43.246430029873196,-22.946746870132401
Tijuca,-43.246463064724828,-22.946793832173825
Tijuca,-43.246500273907714,-22.946842196229639
Tijuca,-43.246548009643121,-22.946890945961847
Tijuca,-43.246591630407892,-22.946933691503308
Tijuca,-43.246629374566233,-22.946970863032472
Tijuca,-43.246688558325388,-22.947016488857422
Tijuca,-43.246736451655423,-22.947045463891268
Tijuca,-43.246789751150679,-22.947078654142853
Tijuca,-43.246840341174526,-22.947110186917563
Tijuca,-43.24689722794065,-22.947137455776229
Tijuca,-43.246944812967648,-22.947167601744042
Tijuca,-43.246979705917028,-22.947214223581636
Tijuca,-43.247008021768295,-22.947264204613351
Tijuca,-43.247015210190298,-22.947319279733467
Tijuca,-43.247013606965375,-22.947375612418632
Tijuca,-43.247003837217349,-22.947422463121217
Tijuca,-43.246988337859207,-22.947490201293895
Tijuca,-43.24697530874176,-22.947547942749356
Tijuca,-43.246970073674724,-22.947598545927452
Tijuca,-43.246963666571915,-22.947656902682169
Tijuca,-43.246957311704577,-22.947711108000259
Tijuca,-43.246953119232842,-22.947771654239382
Tijuca,-43.246949029106617,-22.947824257069694
Tijuca,-43.246953389696955,-22.94787930093738
Tijuca,-43.246956874238457,-22.947934335123083
Tijuca,-43.246961229009614,-22.947989830884968
Tijuca,-43.246957801718743,-22.948043976081987
Tijuca,-43.246950186001406,-22.948097714346964
Tijuca,-43.246931508122522,-22.948154851242986
Tijuca,-43.246913745919322,-22.948209018331159
Tijuca,-43.246890919134437,-22.948262678639036
Tijuca,-43.246862991019078,-22.948311225474583
Tijuca,-43.246831042469957,-22.948361533392493
Tijuca,-43.246784708288409,-22.948408339422933
Tijuca,-43.246741220875052,-22.948446150438112
Tijuca,-43.24669852365728,-22.948482883623221
Tijuca,-43.246652790105109,-22.948520847793333
Tijuca,-43.246604656536817,-22.948555895655634
Tijuca,-43.246565217322754,-22.948589686046667
Tijuca,-43.246477547128123,-22.948658522013744
Tijuca,-43.246423700425488,-22.948705607829904
Tijuca,-43.246414497865942,-22.948715982062822
Tijuca,-43.246385708160645,-22.948748173617336
Tijuca,-43.246345867253382,-22.948790266997243
Tijuca,-43.246311475116364,-22.948826008801007
Tijuca,-43.246280576111253,-22.948878043555396
Tijuca,-43.246252901811431,-22.948982491485719
Tijuca,-43.246248334695586,-22.949041861449423
Tijuca,-43.246240107718542,-22.949097579899572
Tijuca,-43.246228031667101,-22.949156869150347
Tijuca,-43.246198022889807,-22.949245758198799
Tijuca,-43.246181802425788,-22.949286214694155
Tijuca,-43.246165996117981,-22.949339951336118
Tijuca,-43.246155149255358,-22.949387150686448
Tijuca,-43.246140875700689,-22.94942781133571
Tijuca,-43.24612512450269,-22.949469719048427
Tijuca,-43.246088888249524,-22.94954237618672
Tijuca,-43.246081303407109,-22.949555927371549
Tijuca,-43.24606286893259,-22.949601689245647
Tijuca,-43.246044403457702,-22.949642303529117
Tijuca,-43.246020511951265,-22.949680238527538
Tijuca,-43.245990995344314,-22.949730933770965
Tijuca,-43.245975252210421,-22.949772209272371
Tijuca,-43.245975728585769,-22.949810865688956
Tijuca,-43.245985546696708,-22.949858565178754
Tijuca,-43.246026063149273,-22.94988502108118
Tijuca,-43.24607216460624,-22.949909281249923
Tijuca,-43.246079522590627,-22.949913424463304
Tijuca,-43.246095785542543,-22.949922636536513
Tijuca,-43.246119214127383,-22.949935809371691
Tijuca,-43.246163992271896,-22.949956803321946
Tijuca,-43.24620063256841,-22.949973734434138
Tijuca,-43.246212845135972,-22.949979380823958
Tijuca,-43.246317166563017,-22.950003289418323
Tijuca,-43.246373184842128,-22.950014744220244
Tijuca,-43.246423929848518,-22.950026774139239
Tijuca,-43.246479315127054,-22.950041925426234
Tijuca,-43.246584917688331,-22.950057181035529
Tijuca,-43.246641161360579,-22.95005870554342
Tijuca,-43.246690032747168,-22.950064844980975
Tijuca,-43.246740381804756,-22.950069735021213
Tijuca,-43.246845580259112,-22.950078484025333
Tijuca,-43.246899159424565,-22.950082508112022
Tijuca,-43.246950455705147,-22.950082080988047
Tijuca,-43.247002312737088,-22.950083467880834
Tijuca,-43.247052823972645,-22.95009098120839
Tijuca,-43.24711300200623,-22.950097332167651
Tijuca,-43.247167144457109,-22.950103169069681
Tijuca,-43.247249728821807,-22.950103721047679
Tijuca,-43.247308998570787,-22.950105008277582
Tijuca,-43.247369130522173,-22.950107478256548
Tijuca,-43.24742999123044,-22.950113932580038
Tijuca,-43.247488353006361,-22.950125051090282
Tijuca,-43.247547815737981,-22.950141782105952
Tijuca,-43.247606814777441,-22.950156431970601
Tijuca,-43.247666599726529,-22.95017072754219
Tijuca,-43.247723525480325,-22.950187521782176
Tijuca,-43.247840766445314,-22.950230356746022
Tijuca,-43.247955577791458,-22.950257362401842
Tijuca,-43.248015061836703,-22.950264791909706
Tijuca,-43.248077261125438,-22.950273245465336
Tijuca,-43.248140030696241,-22.950282968700702
Tijuca,-43.248189015462842,-22.950295340423676
Tijuca,-43.248201167061609,-22.950298364397916
Tijuca,-43.248260884703505,-22.950317897573207
Tijuca,-43.248322118684229,-22.950325617932432
Tijuca,-43.248386904207088,-22.950322629876574
Tijuca,-43.248412397845691,-22.950319298049454
Tijuca,-43.248454885145058,-22.950313810858475
Tijuca,-43.248502760876846,-22.950298805322095
Tijuca,-43.24855454807458,-22.950282941355816
Tijuca,-43.248574126477003,-22.950277016217537
Tijuca,-43.248627867996795,-22.950253318269233
Tijuca,-43.248663290835836,-22.950236099171352
Tijuca,-43.24868615270293,-22.950225064179751
Tijuca,-43.248708705121608,-22.950215379333905
Tijuca,-43.248750672618911,-22.950197329714381
Tijuca,-43.248813110797037,-22.950172102516007
Tijuca,-43.248866604226365,-22.950144788380573
Tijuca,-43.248936837919992,-22.950112601947666
Tijuca,-43.248959092378016,-22.950103275573372
Tijuca,-43.249042804372806,-22.950076927257427
Tijuca,-43.24915638611666,-22.950040342475177
Tijuca,-43.249311043618938,-22.949994369599263
Tijuca,-43.24939255654899,-22.949979736204298
Tijuca,-43.249457672511042,-22.949966187519287
Tijuca,-43.249521186786652,-22.949955961700027
Tijuca,-43.249581828961745,-22.949949044728733
Tijuca,-43.249703344067619,-22.949932504972985
Tijuca,-43.249761835251427,-22.949926107471715
Tijuca,-43.249828701007552,-22.949920613801634
Tijuca,-43.249893400693033,-22.949916812724457
Tijuca,-43.249954191061192,-22.949913509452049
Tijuca,-43.250017999323397,-22.949910601251315
Tijuca,-43.250078400400476,-22.949907384952539
Tijuca,-43.250145173353459,-22.949901439320271
Tijuca,-43.250203723443292,-22.949897932070769
Tijuca,-43.250263241420022,-22.949895155606555
Tijuca,-43.250332320701844,-22.949891943626334
Tijuca,-43.250397978678059,-22.949889327313855
Tijuca,-43.250457489577876,-22.949887003813675
Tijuca,-43.250518764569769,-22.949884157628315
Tijuca,-43.250580421775169,-22.94988167743357
Tijuca,-43.250645288184387,-22.94987995389496
Tijuca,-43.25070733590853,-22.949885153179782
Tijuca,-43.250770259689418,-22.949890363257797
Tijuca,-43.250825816712087,-22.94986948300815
Tijuca,-43.250852562153518,-22.949852168863352
Tijuca,-43.250865549551492,-22.94984319313323
Tijuca,-43.25090146125158,-22.949818211209855
Tijuca,-43.250930241985863,-22.949794326200877
Tijuca,-43.250963172957391,-22.949766153454991
Tijuca,-43.251017765124288,-22.949714107330056
Tijuca,-43.251062134044695,-22.949668450437336
Tijuca,-43.251111040149993,-22.94962636560647
Tijuca,-43.251159211356374,-22.949588336825691
Tijuca,-43.251203337920764,-22.949546379586934
Tijuca,-43.251257189175128,-22.949506516553861
Tijuca,-43.251318448244533,-22.949466735169072
Tijuca,-43.25136730401794,-22.949443702515445
Tijuca,-43.251427472391271,-22.949413031481605
Tijuca,-43.251472851359786,-22.949387433651978
Tijuca,-43.251527296666012,-22.949361936905039
Tijuca,-43.251585114520438,-22.949339635252485
Tijuca,-43.251647240067065,-22.949323613712142
Tijuca,-43.251707083283634,-22.949318041824
Tijuca,-43.251770288732459,-22.949316663613853
Tijuca,-43.251828844367289,-22.949320377919786
Tijuca,-43.251883933544839,-22.94932830080478
Tijuca,-43.251947598830043,-22.94934417257673
Tijuca,-43.2520073931639,-22.94936533039909
Tijuca,-43.252063653818269,-22.949388255942708
Tijuca,-43.252116555844033,-22.949414576346445
Tijuca,-43.252165395750232,-22.949445907912025
Tijuca,-43.252219073124358,-22.949480275009098
Tijuca,-43.252274371863059,-22.949509783179902
Tijuca,-43.252340432617714,-22.949544101740056
Tijuca,-43.252397869785682,-22.949574264557413
Tijuca,-43.252446304109128,-22.949606767131542
Tijuca,-43.252494809223286,-22.949641436642956
Tijuca,-43.252544900893135,-22.949681632676068
Tijuca,-43.252589488799885,-22.949717613729003
Tijuca,-43.252635980805444,-22.94975713779781
Tijuca,-43.252671976289086,-22.949786341868762
Tijuca,-43.256635908911221,-22.946450639132021
Tijuca,-43.257408024761432,-22.945898868049188
Tijuca,-43.257146565085073,-22.945475803854421
Tijuca,-43.257283628982051,-22.945188964314628
Tijuca,-43.257446131105667,-22.945009506083206
Tijuca,-43.257697450501603,-22.944830932971719
Tijuca,-43.257938833407088,-22.944743010112017
Tijuca,-43.258205883856746,-22.944729412865705
Tijuca,-43.258489834828602,-22.944782018238431
Tijuca,-43.258834915349318,-22.944934087461
Tijuca,-43.259126782316919,-22.945069137281106
Tijuca,-43.259258045434407,-22.945235385185747
Tijuca,-43.259346214973931,-22.945302185256001
Tijuca,-43.259780640330433,-22.945414144805302
Tijuca,-43.259949694949334,-22.945415999196495
Tijuca,-43.260066586600082,-22.94531839652959
Tijuca,-43.260253699141686,-22.945295704045702
Tijuca,-43.262048619411004,-22.945463660981371
Tijuca,-43.262243066035907,-22.945210406109592
Tijuca,-43.262377692551212,-22.94512121444993
Tijuca,-43.262867967233355,-22.945044224994305
Tijuca,-43.26338358898029,-22.945074613743873
Tijuca,-43.263597730842449,-22.945027469672556
Tijuca,-43.264386297097069,-22.944842123964687
Tijuca,-43.265331239806351,-22.944689185257694
Tijuca,-43.266133650926577,-22.944649011109604
Tijuca,-43.266933734329172,-22.944370491368996
Tijuca,-43.267608871292992,-22.944232834935985
Tijuca,-43.268172109880645,-22.944268061494366
Tijuca,-43.268754977711318,-22.944615237947271
Tijuca,-43.269252862289477,-22.94486720532236
Tijuca,-43.270447971821376,-22.944785960361326
Tijuca,-43.271988533911738,-22.944621413956362
Tijuca,-43.273377188354537,-22.943925644482178
Tijuca,-43.271984510666407,-22.943087703090583
Tijuca,-43.27084020273255,-22.941405114972071
Tijuca,-43.27023633285048,-22.940493848717612
Tijuca,-43.269511820733335,-22.939861664652813
Tijuca,-43.269069421884836,-22.93932683187883
Tijuca,-43.26829902899496,-22.939106026331491
Tijuca,-43.26714225985944,-22.938752944591307
Tijuca,-43.265610928937924,-22.938504128064334
Tijuca,-43.2646707826325,-22.938551916474712
Tijuca,-43.263979521242895,-22.938732822278435
Tijuca,-43.262834890583775,-22.938850877423643
Tijuca,-43.262473470598124,-22.938948423249862
Tijuca,-43.261715793370769,-22.938809632426576
Tijuca,-43.260994436806534,-22.938361578618178
Tijuca,-43.260389803826286,-22.938256429118205
Tijuca,-43.259591167461416,-22.938423765470286
Tijuca,-43.259087762841013,-22.938606711161196
Tijuca,-43.258350802282251,-22.938685679018963
Tijuca,-43.258195162563219,-22.938611455641407
Tijuca,-43.257903331584053,-22.93817008973641
Tijuca,-43.257561641973723,-22.937457438286877
Tijuca,-43.257523449843269,-22.937112411616589
Tijuca,-43.257344569643244,-22.936972550479595
Tijuca,-43.257176343936571,-22.936823053750331
Tijuca,-43.257049333666437,-22.936782286096683
Tijuca,-43.256965459909097,-22.936692684461324
Tijuca,-43.255832290287756,-22.935651021840698
Tijuca,-43.25503927990772,-22.935311875245834
Tijuca,-43.251563368656008,-22.931214839055865
Tijuca,-43.25130173999225,-22.931142421767291
Tijuca,-43.251038971566537,-22.931151087804519
Tijuca,-43.25078996729502,-22.931067337559789
Tijuca,-43.250505317667965,-22.930844125417515
Tijuca,-43.250257504637368,-22.930667646595602
Tijuca,-43.250208092634843,-22.9306207730118
Tijuca,-43.250160316555522,-22.930446501571002
Tijuca,-43.249980188894448,-22.930351861378714
Tijuca,-43.249905596334926,-22.930322141179694
Tijuca,-43.249806249223568,-22.93026893963679
Tijuca,-43.249688164941894,-22.930209660545835
Tijuca,-43.24961446623179,-22.930110415206844
Tijuca,-43.249584362904272,-22.930017430171993
Tijuca,-43.24952455584507,-22.929808344001891
Tijuca,-43.249475514452399,-22.929732489881083
Tijuca,-43.249432043562329,-22.929708892258915
Tijuca,-43.249388646888811,-22.929679425737959
Tijuca,-43.249313980543633,-22.929655484014873
Tijuca,-43.249232979228182,-22.929631381064166
Tijuca,-43.249077012040011,-22.929606543589834
Tijuca,-43.248870888151309,-22.929592620384021
Tijuca,-43.248733491501,-22.929579545389771
Tijuca,-43.248627609295973,-22.929549389224377
Tijuca,-43.248553538950965,-22.929479126064386
